sample_id,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,y5,y6,y7,y8,z1,z2,z3,z4,z5,z6,z7,z8,t1,t2,t3,t4,t5,t6,t7,t8,output1,output2,output3,output4,output5,output6,output7,output8,result1,result2,result3,result4,result5,result6,result7,result8
20,37.92156051,-3.96596591,17.99371725,-47.90845196,-15.06313703,-0.38234748,-10.74739383,-8.7468678,26.42360839,37.0330249,0.43015752,10.78222231,18.52654433,-34.14049668,-11.76755657,-9.50456151,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.149999999999933,5.379999999999928,3.309999999999972,3.319999999999972,3.319999999999972,3.309999999999972,5.379999999999928,5.149999999999933,4.809999999999933,5.039999999999928,2.629999999999972,2.649999999999972,2.409999999999972,2.729999999999973,4.969999999999928,4.579999999999933,88.91458390463734,88.91465640548428,99.67832787409526,99.65067602892226,99.91559856752468,99.25008758834744,95.26151080686776,99.05696886685537
21,40.01452655,-3.96596525,19.47855588,-44.82199418,-17.28446702,-2.82633007,-11.0174305,6.36027868,25.72498849,37.03302591,3.58604493,10.06407816,20.2629305,-33.78423476,-22.57128367,-21.32077195,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.169999999999932,5.139999999999933,3.2999999999999723,3.3299999999999716,3.3299999999999716,3.2999999999999723,5.139999999999933,5.169999999999932,4.829999999999933,4.799999999999933,2.7099999999999724,2.509999999999972,2.299999999999972,2.7599999999999727,4.749999999999933,4.619999999999933,88.91438987313198,88.91191218646888,99.3697179658948,99.87581804139377,99.94598856086742,99.00506019040192,93.8097473426347,98.87915662514408
22,37.32395192,-3.96596501,20.96336787,-41.7355628,-19.5056782,-5.26968465,-11.26338156,21.46742515,23.6962786,37.03302628,6.74187574,9.34594014,21.99922379,-33.42806439,-32.41138464,-33.1369824,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.149999999999933,4.939999999999937,3.2999999999999723,3.359999999999971,3.359999999999971,3.2999999999999723,4.939999999999937,5.149999999999933,4.809999999999933,4.5999999999999375,2.769999999999972,2.3299999999999703,2.199999999999971,2.7799999999999727,4.569999999999937,4.669999999999932,88.91346174676235,88.91389146644114,98.91741040350259,99.94572694178629,99.95838069729099,98.75954505270984,92.48887441687731,97.47459476842863
23,34.63337748,-3.96596492,22.44813935,-38.64916154,-21.72673395,-7.71215983,-0.61919836,33.52347391,21.66756884,37.03302642,9.89762042,8.62780914,23.73539559,-33.07202222,-41.52366817,-42.56674529,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.039999999999935,4.7899999999999405,3.2999999999999723,3.3799999999999706,3.3799999999999706,3.2999999999999723,4.7899999999999405,5.039999999999935,4.699999999999935,4.449999999999941,2.809999999999973,2.1599999999999717,2.109999999999971,2.8099999999999734,4.42999999999994,4.649999999999935,88.91457928086484,88.91460809480026,98.27860031519336,99.96211785399606,99.9636265943125,98.42463366417853,91.44740120318372,93.96630754821997
24,31.94280323,-3.96596489,23.93284475,-35.56279483,-23.94758095,-10.15335006,6.10389828,21.73730834,19.63885924,37.03302647,13.05322469,7.90968618,25.47140421,-32.71616735,-47.2791838,-40.40769707,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.109999999999934,4.689999999999943,3.2999999999999723,3.39999999999997,3.39999999999997,3.2999999999999723,4.689999999999943,5.109999999999934,4.769999999999934,4.349999999999943,2.839999999999973,2.0599999999999703,2.099999999999971,2.8299999999999725,4.339999999999942,4.759999999999933,88.91340281147295,88.9135821245609,97.61432051529324,99.964989343675,99.96435262018831,98.05589711217849,91.1093049785927,89.70891382280557
25,29.25222921,-3.96596488,25.41743153,-32.47646803,-26.16813837,-12.59255701,15.05664399,9.95114276,17.61014981,37.03302648,16.20857682,7.1915725,27.20718646,-32.36060158,-42.13550107,-38.24864885,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.149999999999933,4.749999999999941,3.2999999999999723,3.39999999999997,3.39999999999997,3.2999999999999723,4.749999999999941,5.149999999999933,4.799999999999933,4.4099999999999415,2.8699999999999726,2.00999999999997,2.1399999999999704,2.9099999999999726,4.379999999999941,4.799999999999933,88.91230200962404,88.91326820816812,96.96306673038845,99.96549736656135,99.96318466089727,95.0201069358756,91.95914253476022,88.91230201082791
26,26.56165544,-3.96596488,26.90177199,-29.39018766,-28.3882776,-15.02846983,24.00938971,-1.83502282,15.58144057,37.03302649,19.36340543,6.47346962,28.94264183,-32.00551601,-36.99181834,-36.08960064,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.149999999999933,4.779999999999941,3.2999999999999723,3.3799999999999706,3.3799999999999706,3.2999999999999723,4.779999999999941,5.149999999999933,4.809999999999933,4.439999999999941,2.889999999999972,2.0199999999999707,2.239999999999971,2.929999999999972,4.409999999999941,4.809999999999933,88.91406619090499,88.91386762075884,96.19980573181122,99.96522417452061,99.95752053362878,93.8354284758933,93.03992971302334,88.91406619091154
27,23.87108196,-3.96596488,28.38545901,-26.30396174,-30.60778098,-17.45831699,32.96213542,-13.6211884,13.55273154,37.03302649,22.51684522,5.75537942,30.67760015,-31.65131463,-31.8481356,-33.93055242,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.1199999999999335,4.79999999999994,3.2999999999999723,3.359999999999971,3.359999999999971,3.2999999999999723,4.79999999999994,5.1199999999999335,4.779999999999934,4.4599999999999405,2.899999999999972,2.079999999999971,2.3899999999999717,2.8599999999999723,4.409999999999941,4.769999999999933,88.91195355451138,88.92593471054101,95.41588881050217,99.96381556960664,99.93348918562262,97.28581116508782,94.15270434492288,89.67092031793798
28,21.1805088,-3.96596487,29.86624497,-23.21780025,-32.82624903,-19.87511551,33.62099665,-25.40735397,11.52402275,37.03302649,25.66411906,5.0373042,32.41174918,-31.29901536,-31.46959551,-31.7715042,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.049999999999935,4.79999999999994,3.2999999999999723,3.3399999999999714,3.3399999999999714,3.2999999999999723,4.79999999999994,5.049999999999935,4.709999999999935,4.45999999999994,2.919999999999973,2.1599999999999717,2.519999999999971,2.8599999999999723,4.38999999999994,4.659999999999935,88.9143416222804,88.92707264868959,94.42077466312074,99.95987744532421,99.86961931072824,97.17427879837447,94.99128331735402,93.7218867085656
29,18.48993601,-3.96596487,30.17418847,-20.13171579,-35.04286255,-22.25547749,24.37147372,-37.19351955,9.49531425,37.03302649,26.31862453,4.31924691,34.14444853,-30.95202749,-18.55552343,-29.61245598,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,4.969999999999937,5.089999999999934,3.2999999999999723,3.319999999999972,3.319999999999972,3.2999999999999723,5.089999999999934,4.969999999999937,4.629999999999937,4.749999999999934,2.929999999999973,2.2599999999999714,2.6199999999999726,2.859999999999973,4.6199999999999335,4.5699999999999354,88.9133346752334,88.91339082344864,93.8926146151142,99.94998429855097,99.7353597561688,97.25965827947194,97.33819072152531,94.1243696889448
30,15.79936363,-3.96596487,26.66971494,-17.04572442,-37.2556452,-24.46545816,15.12195079,-38.9890212,7.46660605,37.03302649,27.65766697,3.60121128,35.87415335,-30.62987628,-5.64145135,-29.28354709,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.009999999999936,5.439999999999927,3.2999999999999723,3.309999999999972,3.309999999999972,3.2999999999999723,5.439999999999927,5.009999999999936,4.659999999999935,5.099999999999927,2.919999999999973,2.359999999999972,2.689999999999973,2.859999999999973,4.909999999999927,4.619999999999935,88.96074245722781,88.91416245399256,94.21110095707962,99.9300841817365,99.50835527714042,97.04231375485709,98.662914317572,93.56177457118311
31,13.10879174,-3.96596487,23.16542244,-13.95984704,-39.45839908,-24.63809548,5.87242786,-36.55188627,5.43789822,37.03302649,28.99664024,2.88320217,37.5960188,-30.60471076,7.27262074,-12.34349755,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.28999999999993,5.889999999999917,3.2999999999999723,3.309999999999972,3.309999999999972,3.2999999999999723,5.889999999999917,5.28999999999993,4.939999999999929,5.549999999999917,2.9199999999999724,2.459999999999972,2.739999999999972,2.8699999999999726,5.289999999999917,4.87999999999993,89.23694885837388,88.9141779589285,94.67516988943157,99.88673644853193,99.19003557316651,96.79910400955498,99.18908724731772,94.95583376140311
32,10.41822041,-3.96596487,19.66137972,-10.87411129,-41.6188467,-23.65320609,-3.37709507,-34.11475133,3.40919082,37.03302649,30.33551807,2.16522602,39.28481397,-31.2153579,20.18669282,4.59655199,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.489999999999926,6.409999999999906,3.2999999999999723,3.309999999999972,3.309999999999972,3.2999999999999723,6.409999999999906,5.489999999999926,5.139999999999924,6.069999999999906,2.909999999999973,2.539999999999972,2.7799999999999723,2.889999999999972,5.799999999999906,5.059999999999926,90.8628186616729,88.96033806222125,94.84782372740301,99.81681595014817,98.79516324451464,96.30765393973365,99.29179074014925,96.17401650460044
33,7.72764973,-3.96596487,16.1576953,-7.78855452,-42.1588757,-22.66831914,-12.62661801,-31.6776164,1.38048391,37.03302649,31.674259,1.44729151,39.70694796,-31.82600354,33.1007649,21.53660153,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.499999999999925,6.729999999999899,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.729999999999899,5.499999999999925,5.119999999999925,6.389999999999899,2.909999999999973,2.599999999999973,2.8099999999999725,2.899999999999973,6.1699999999999,5.119999999999925,92.58789230454636,88.93206675258556,95.20032428186427,99.72524067887092,98.4042793669435,95.77114295987894,98.92827471073151,93.04164124428193
34,5.03707982,-3.96596487,12.65455097,-4.70322848,-40.38454708,-21.68343544,-16.36733207,-31.38498953,-0.64822243,37.03302649,33.01279355,0.72941068,37.41631423,-32.43664716,38.32350465,23.57059382,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.509999999999925,6.599999999999902,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.599999999999902,5.509999999999925,5.149999999999924,6.259999999999902,2.899999999999973,2.629999999999973,2.8099999999999725,2.9099999999999726,6.109999999999901,5.169999999999924,91.93183286637525,88.92625302533746,95.60484027591988,99.65302464417664,98.34917994460389,95.3271565885953,97.7690997451244,89.23527439168943
35,2.34651083,-3.96596487,9.15227595,-1.61820692,-38.61025766,-20.69855627,-22.30491885,-16.55415925,-2.67692807,37.0330265,34.350996,0.0116007005,35.1257311,-33.047288,22.2112741,26.2201716,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.779999999999919,6.1499999999999115,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.1499999999999115,5.779999999999919,5.43999999999992,5.809999999999912,2.8899999999999726,2.659999999999973,2.809999999999973,2.9099999999999726,5.749999999999911,5.43999999999992,88.91398786995262,88.91415308780626,95.97777658798752,99.56440230351278,98.32576127942963,95.31315115918817,94.36205757403575,88.91331260705496
36,-0.34405706,-3.96596487,5.65153297,1.46640126,-36.83602223,-19.71368363,-28.24250564,-1.72332896,-4.70563288,37.03302649,35.68861297,-0.7061131,32.83521769,-33.65792473,6.09904364,28.86974944,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.809999999999919,5.639999999999922,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,5.639999999999922,5.809999999999919,5.469999999999919,5.299999999999922,2.879999999999973,2.709999999999972,2.8099999999999725,2.899999999999973,5.299999999999922,5.469999999999919,88.93016322216421,89.1810904653278,96.5551376809036,99.38869001644446,98.41444565059888,95.75750235091466,89.89013471593222,88.91214691534623
37,-3.03462361,-3.96596487,2.1538779,4.55042838,-35.06186409,-18.72882094,-34.18009243,13.10750132,-6.73433668,37.03302649,37.02505011,-1.42369169,30.54480406,-34.26855533,-10.01318686,31.51932725,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.569999999999924,5.219999999999931,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,5.219999999999931,5.569999999999924,5.229999999999924,4.879999999999931,2.859999999999973,2.749999999999972,2.7899999999999725,2.9099999999999726,4.8799999999999315,5.229999999999923,88.91644674890804,89.3895947451353,97.04083620044537,99.06888336122894,98.65169991992917,94.91380908846553,88.9134157512829,89.22438991819256
